latitude,longitude,time,date,MQ135 value 0-1024,MQ135 average,MQ135 peak,MQ2 value, MQ2 average, MQ2 peak, dust pcs/0.01cf
51.4970359802,0.0051266002,13:50:56,8/12/2016,105.00,105.23,106.00,77.00,77.86,78.00,2241.60
51.4970283508,0.0051465997,13:50:58,8/12/2016,105.00,105.00,106.00,77.00,77.07,78.00,2241.60
51.4970207214,0.0051649999,13:50:59,8/12/2016,105.00,104.93,105.00,77.00,77.01,78.00,2241.60
51.4970130920,0.0051833004,13:51:0,8/12/2016,105.00,104.85,105.00,77.00,77.00,77.00,2241.60
51.4970054626,0.0052032999,13:51:0,8/12/2016,104.00,104.67,105.00,77.00,76.95,77.00,2241.60
51.4969978332,0.0052200002,13:51:2,8/12/2016,104.00,104.30,105.00,77.00,82.33,161.00,2241.60
51.4969978332,0.0052382998,13:51:3,8/12/2016,104.00,104.20,105.00,77.00,76.82,77.00,2241.60
51.4969902038,0.0052583003,13:51:4,8/12/2016,104.00,104.01,105.00,76.00,76.26,77.00,2241.60
51.4969825744,0.0052750005,13:51:4,8/12/2016,104.00,104.00,105.00,77.00,76.49,77.00,2241.60
51.4969711303,0.0052916002,13:51:6,8/12/2016,105.00,104.15,105.00,77.00,78.23,158.00,2241.60
51.4969635009,0.0053000001,13:51:7,8/12/2016,105.00,104.97,105.00,78.00,77.10,78.00,2241.60
51.4969635009,0.0053066005,13:51:8,8/12/2016,106.00,105.61,106.00,78.00,77.98,78.00,2241.60
51.4969635009,0.0053116006,13:51:8,8/12/2016,107.00,106.10,107.00,78.00,78.00,79.00,2241.60
51.4969635009,0.0053183007,13:51:10,8/12/2016,107.00,106.51,107.00,78.00,79.14,161.00,2241.60
51.4969635009,0.0053300004,13:51:11,8/12/2016,106.00,106.91,107.00,78.00,78.27,97.00,2241.60
51.4969635009,0.0053416004,13:51:12,8/12/2016,106.00,106.61,107.00,78.00,83.96,162.00,2241.60
51.4969558715,0.0053533005,13:51:12,8/12/2016,106.00,106.07,107.00,79.00,84.59,162.00,2241.60
51.4969558715,0.0053682999,13:51:14,8/12/2016,106.00,106.01,107.00,79.00,85.77,161.00,2241.60
51.4969482421,0.0053866004,13:51:15,8/12/2016,106.00,106.00,107.00,78.00,93.13,162.00,2241.60
51.4969406127,0.0054033002,13:51:16,8/12/2016,106.00,106.00,107.00,78.00,78.14,125.00,2241.60
51.4969329833,0.0054216003,13:51:16,8/12/2016,106.00,106.00,106.00,78.00,79.91,161.00,2241.60
51.4969329833,0.0054365997,13:51:18,8/12/2016,106.00,106.00,106.00,161.00,78.16,161.00,2241.60
51.4969139099,0.0054800004,13:51:20,8/12/2016,106.00,105.92,106.00,78.00,80.36,161.00,358.00
51.4969062805,0.0055015997,13:51:20,8/12/2016,105.00,105.03,106.00,77.00,81.55,161.00,358.00
51.4968986511,0.0055200004,13:51:22,8/12/2016,105.00,105.00,106.00,77.00,78.94,161.00,358.00
51.4968910217,0.0055399999,13:51:23,8/12/2016,106.00,105.62,106.00,77.00,77.46,78.00,358.00
51.4968833923,0.0055599999,13:51:24,8/12/2016,105.00,104.90,106.00,76.00,76.80,78.00,358.00
51.4968757629,0.0055766000,13:51:24,8/12/2016,104.00,104.46,105.00,75.00,75.37,76.00,358.00
51.4968757629,0.0055982999,13:51:26,8/12/2016,105.00,104.67,105.00,75.00,74.92,75.00,358.00
51.4968681335,0.0056166000,13:51:27,8/12/2016,105.00,104.97,105.00,75.00,74.99,75.00,358.00
51.4968605041,0.0056350002,13:51:28,8/12/2016,105.00,104.98,105.00,75.00,75.00,75.00,358.00
51.4968605041,0.0056500005,13:51:28,8/12/2016,105.00,105.00,105.00,76.00,75.98,76.00,358.00
51.4968490600,0.0056649999,13:51:30,8/12/2016,105.00,105.00,105.00,77.00,76.63,77.00,358.00
51.4968338012,0.0056816000,13:51:31,8/12/2016,105.00,104.99,105.00,76.00,76.46,77.00,358.00
51.4968338012,0.0056965999,13:51:32,8/12/2016,105.00,104.96,105.00,76.00,76.24,77.00,358.00
51.4968261718,0.0057133007,13:51:32,8/12/2016,104.00,104.41,105.00,76.00,76.08,77.00,358.00
51.4968185424,0.0057333002,13:51:34,8/12/2016,104.00,104.09,105.00,76.00,76.17,77.00,358.00
51.4968109130,0.0057516002,13:51:35,8/12/2016,104.00,103.99,105.00,76.00,76.39,159.00,358.00
51.4968032836,0.0057700004,13:51:36,8/12/2016,104.00,103.99,104.00,76.00,76.00,77.00,358.00
51.4967842102,0.0057900004,13:51:36,8/12/2016,104.00,103.96,104.00,77.00,88.66,162.00,358.00
51.4967765808,0.0058083004,13:51:38,8/12/2016,104.00,104.00,105.00,77.00,77.00,77.00,358.00
51.4967689514,0.0058266000,13:51:39,8/12/2016,104.00,103.97,104.00,77.00,78.77,161.00,358.00
51.4967613220,0.0058450007,13:51:40,8/12/2016,103.00,103.21,104.00,76.00,86.07,162.00,358.00
51.4967536926,0.0058600001,13:51:40,8/12/2016,102.00,102.32,103.00,75.00,77.44,162.00,358.00
51.4967460632,0.0058750004,13:51:42,8/12/2016,102.00,102.23,103.00,75.00,74.77,162.00,358.00
51.4967384338,0.0058916001,13:51:43,8/12/2016,103.00,102.45,103.00,75.00,76.54,162.00,358.00
51.4967384338,0.0059050006,13:51:44,8/12/2016,104.00,103.02,104.00,76.00,75.59,161.00,358.00
51.4967269897,0.0059150004,13:51:44,8/12/2016,103.00,102.98,104.00,75.00,75.05,76.00,358.00
51.4967193603,0.0059265999,13:51:46,8/12/2016,103.00,103.03,104.00,76.00,76.04,159.00,358.00
51.4967117309,0.0059433002,13:51:47,8/12/2016,104.00,103.72,104.00,77.00,76.56,77.00,358.00
51.4967041015,0.0059600000,13:51:48,8/12/2016,104.00,103.99,104.00,77.00,77.08,78.00,358.00
51.4966964721,0.0059800004,13:51:48,8/12/2016,104.00,103.98,104.00,78.00,78.95,156.00,358.00
51.4966888427,0.0059949998,13:51:50,8/12/2016,104.00,104.00,104.00,78.00,77.99,78.00,1331.55
51.4966812133,0.0060100007,13:51:51,8/12/2016,104.00,104.00,104.00,78.00,77.97,78.00,1331.55
51.4966697692,0.0060250005,13:51:52,8/12/2016,104.00,104.00,104.00,78.00,77.79,78.00,1331.55
51.4966621398,0.0060383005,13:51:52,8/12/2016,104.00,104.00,105.00,78.00,78.02,79.00,1331.55
51.4966545104,0.0060550003,13:51:54,8/12/2016,104.00,104.00,104.00,78.00,80.12,159.00,1331.55
51.4966468811,0.0060716004,13:51:55,8/12/2016,104.00,103.98,104.00,78.00,82.65,161.00,1331.55
51.4966392517,0.0060882997,13:51:56,8/12/2016,104.00,103.72,104.00,78.00,77.83,79.00,1331.55
51.4966316223,0.0061066002,13:51:56,8/12/2016,103.00,103.82,104.00,78.00,78.67,79.00,1331.55
51.4966239929,0.0061200003,13:51:58,8/12/2016,103.00,103.02,104.00,78.00,91.77,162.00,1331.55
51.4966163635,0.0061332998,13:51:59,8/12/2016,103.00,103.00,103.00,156.00,125.10,162.00,1331.55
51.4966163635,0.0061433005,13:52:0,8/12/2016,103.00,103.01,104.00,79.00,125.07,162.00,1331.55
51.4966049194,0.0061500000,13:52:0,8/12/2016,103.00,103.61,104.00,79.00,79.56,161.00,1331.55
51.4966049194,0.0061549997,13:52:2,8/12/2016,104.00,103.83,104.00,79.00,79.00,79.00,1331.55
51.4966049194,0.0061582999,13:52:3,8/12/2016,104.00,103.89,104.00,79.00,79.00,79.00,1331.55
51.4966049194,0.0061632995,13:52:4,8/12/2016,103.00,103.24,104.00,78.00,78.93,79.00,1331.55
51.4966049194,0.0061715993,13:52:4,8/12/2016,103.00,103.05,104.00,147.00,79.69,161.00,1331.55
51.4965972900,0.0061816000,13:52:6,8/12/2016,103.00,103.01,104.00,78.00,91.41,162.00,1331.55
51.4965896606,0.0061950006,13:52:7,8/12/2016,103.00,102.99,103.00,77.00,77.04,155.00,1331.55
51.4965896606,0.0062116003,13:52:8,8/12/2016,102.00,102.52,103.00,75.00,76.07,155.00,1331.55
51.4965820312,0.0062283000,13:52:8,8/12/2016,102.00,101.76,102.00,74.00,82.34,162.00,1331.55
51.4965744018,0.0062433004,13:52:10,8/12/2016,101.00,101.38,102.00,75.00,89.31,162.00,1331.55
51.4965667724,0.0062550001,13:52:11,8/12/2016,100.00,100.86,102.00,73.00,73.65,75.00,1331.55
51.4965476989,0.0062716002,13:52:12,8/12/2016,101.00,101.06,102.00,73.00,76.36,162.00,1331.55
51.4965400695,0.0062900009,13:52:12,8/12/2016,100.00,100.61,101.00,72.00,72.53,73.00,1331.55
51.4965324401,0.0063066005,13:52:14,8/12/2016,102.00,101.22,102.00,74.00,73.15,74.00,1331.55
51.4965324401,0.0063183002,13:52:15,8/12/2016,102.00,101.10,102.00,74.00,73.98,75.00,1331.55
51.4965248107,0.0063333005,13:52:16,8/12/2016,102.00,101.58,102.00,75.00,74.53,75.00,1331.55
51.4965095520,0.0063482999,13:52:16,8/12/2016,102.00,101.65,103.00,74.00,100.29,162.00,1331.55
51.4965019226,0.0063650007,13:52:18,8/12/2016,102.00,102.02,103.00,75.00,82.22,162.00,1331.55
51.4964942932,0.0063782997,13:52:19,8/12/2016,101.00,101.90,103.00,75.00,75.07,76.00,1331.55
51.4964828491,0.0063933000,13:52:20,8/12/2016,101.00,101.87,102.00,75.00,75.27,159.00,1619.93
51.4964752197,0.0064050006,13:52:20,8/12/2016,101.00,101.00,102.00,76.00,75.89,76.00,1619.93
51.4964675903,0.0064166011,13:52:22,8/12/2016,101.00,100.86,101.00,76.00,75.91,76.00,1619.93
51.4964599609,0.0064249997,13:52:23,8/12/2016,102.00,101.29,102.00,77.00,87.44,162.00,1619.93
51.4964523315,0.0064366006,13:52:24,8/12/2016,102.00,101.99,103.00,79.00,92.35,162.00,1619.93
51.4964523315,0.0064433002,13:52:24,8/12/2016,103.00,102.78,103.00,79.00,99.19,162.00,1619.93
51.4964447021,0.0064532995,13:52:26,8/12/2016,103.00,103.30,104.00,80.00,83.30,162.00,1619.93
51.4964370727,0.0064632997,13:52:27,8/12/2016,103.00,102.99,104.00,161.00,80.09,161.00,1619.93
51.4964179992,0.0064766001,13:52:28,8/12/2016,104.00,103.36,104.00,80.00,97.70,162.00,1619.93
51.4964103698,0.0064900007,13:52:28,8/12/2016,104.00,104.00,105.00,81.00,86.79,162.00,1619.93
51.4964027404,0.0065066003,13:52:30,8/12/2016,105.00,104.45,105.00,82.00,89.41,162.00,1619.93
51.4963951110,0.0065215997,13:52:31,8/12/2016,105.00,104.94,105.00,83.00,91.12,162.00,1619.93
51.4963874816,0.0065366001,13:52:32,8/12/2016,105.00,105.04,106.00,82.00,82.99,83.00,1619.93
51.4963798522,0.0065533008,13:52:32,8/12/2016,105.00,105.00,105.00,82.00,88.95,162.00,1619.93
51.4963722229,0.0065649995,13:52:34,8/12/2016,105.00,105.00,105.00,161.00,87.22,162.00,1619.93
51.4963607788,0.0065800004,13:52:35,8/12/2016,105.00,105.00,106.00,82.00,82.00,82.00,1619.93
51.4963531494,0.0065916004,13:52:36,8/12/2016,105.00,104.88,105.00,82.00,94.45,162.00,1619.93
51.4963455200,0.0066016006,13:52:36,8/12/2016,105.00,104.90,105.00,82.00,82.11,162.00,1619.93
51.4963378906,0.0066150002,13:52:38,8/12/2016,105.00,105.00,105.00,82.00,103.50,162.00,1619.93
51.4963226318,0.0066300005,13:52:39,8/12/2016,105.00,105.00,105.00,82.00,87.83,161.00,1619.93
51.4963150024,0.0066466002,13:52:40,8/12/2016,105.00,105.00,105.00,160.00,92.11,162.00,1619.93
51.4963035583,0.0066616005,13:52:40,8/12/2016,104.00,104.67,105.00,81.00,110.48,162.00,1619.93
51.4963035583,0.0066749997,13:52:42,8/12/2016,104.00,103.96,104.00,80.00,90.01,162.00,1619.93
51.4962959289,0.0066950011,13:52:43,8/12/2016,103.00,103.63,104.00,135.00,97.51,162.00,1619.93
51.4962882995,0.0067100000,13:52:44,8/12/2016,104.00,103.54,104.00,79.00,111.05,162.00,1619.93
51.4962882995,0.0067216005,13:52:44,8/12/2016,103.00,103.74,104.00,80.00,101.69,162.00,1619.93
51.4962806701,0.0067350001,13:52:46,8/12/2016,103.00,103.07,104.00,80.00,79.82,80.00,1619.93
51.4962730407,0.0067432999,13:52:47,8/12/2016,103.00,103.00,104.00,79.00,79.45,80.00,1619.93
51.4962730407,0.0067533006,13:52:48,8/12/2016,103.00,102.89,103.00,79.00,79.00,79.00,1619.93
51.4962654113,0.0067633004,13:52:48,8/12/2016,103.00,102.80,103.00,79.00,79.00,80.00,1619.93
51.4962654113,0.0067550001,13:52:51,8/12/2016,104.00,103.72,104.00,80.00,79.40,80.00,604.00
51.4962654113,0.0067550001,13:52:52,8/12/2016,104.00,103.98,104.00,79.00,78.99,79.00,604.00
51.4962654113,0.0067566008,13:52:52,8/12/2016,104.00,103.99,104.00,79.00,82.79,161.00,604.00
51.4962654113,0.0067615995,13:52:54,8/12/2016,103.00,103.65,104.00,78.00,78.00,79.00,604.00
51.4962654113,0.0067633004,13:52:55,8/12/2016,102.00,102.37,104.00,78.00,77.34,78.00,604.00
51.4962654113,0.0067649993,13:52:56,8/12/2016,103.00,102.88,103.00,78.00,77.61,78.00,604.00
51.4962654113,0.0067649993,13:52:56,8/12/2016,104.00,103.35,104.00,78.00,77.88,78.00,604.00
51.4962654113,0.0067649993,13:52:58,8/12/2016,105.00,104.34,105.00,79.00,78.66,79.00,604.00
51.4962654113,0.0067649993,13:52:59,8/12/2016,105.00,104.99,105.00,79.00,79.00,79.00,604.00
51.4962654113,0.0067633004,13:53:0,8/12/2016,104.00,104.62,105.00,78.00,78.70,79.00,604.00
51.4962654113,0.0067615995,13:53:0,8/12/2016,104.00,104.01,105.00,78.00,78.00,78.00,604.00
51.4962654113,0.0067615995,13:53:2,8/12/2016,105.00,104.31,105.00,78.00,78.00,78.00,604.00
51.4962654113,0.0067633004,13:53:3,8/12/2016,105.00,104.98,105.00,78.00,78.06,79.00,604.00
51.4962654113,0.0067633004,13:53:4,8/12/2016,105.00,105.00,106.00,78.00,78.28,82.00,604.00
51.4962654113,0.0067666006,13:53:4,8/12/2016,106.00,105.29,106.00,78.00,78.34,79.00,604.00
51.4962577819,0.0067766003,13:53:6,8/12/2016,105.00,105.07,106.00,79.00,78.69,79.00,604.00
51.4962501525,0.0067866001,13:53:7,8/12/2016,105.00,105.24,106.00,78.00,77.63,79.00,604.00
51.4962387084,0.0067983002,13:53:8,8/12/2016,106.00,105.47,106.00,136.00,78.01,136.00,604.00
51.4962310791,0.0068116006,13:53:8,8/12/2016,105.00,105.04,106.00,77.00,77.46,78.00,604.00
51.4962310791,0.0068249998,13:53:10,8/12/2016,105.00,105.00,106.00,78.00,79.44,161.00,604.00
51.4962234497,0.0068399996,13:53:11,8/12/2016,105.00,104.93,105.00,78.00,85.55,162.00,604.00
51.4962158203,0.0068616003,13:53:12,8/12/2016,104.00,104.08,105.00,77.00,86.50,162.00,604.00
51.4962081909,0.0068800001,13:53:12,8/12/2016,103.00,103.34,104.00,76.00,87.03,162.00,604.00
51.4962005615,0.0068966002,13:53:14,8/12/2016,103.00,102.97,103.00,141.00,118.31,162.00,604.00
51.4961929321,0.0069100008,13:53:15,8/12/2016,103.00,103.00,103.00,76.00,128.21,162.00,604.00
51.4961814880,0.0069283008,13:53:16,8/12/2016,103.00,103.00,103.00,77.00,76.17,77.00,604.00
51.4961814880,0.0069383001,13:53:16,8/12/2016,104.00,103.40,104.00,78.00,77.46,78.00,604.00
51.4961738586,0.0069465999,13:53:18,8/12/2016,104.00,103.71,104.00,134.00,86.91,162.00,604.00
51.4961662292,0.0069549999,13:53:19,8/12/2016,104.00,103.97,104.00,78.00,108.58,162.00,604.00
51.4961662292,0.0069700002,13:53:20,8/12/2016,104.00,103.83,104.00,78.00,85.42,161.00,604.00
51.4961662292,0.0069783000,13:53:20,8/12/2016,103.00,103.00,104.00,78.00,77.93,78.00,682.90
51.4961585998,0.0069883003,13:53:22,8/12/2016,103.00,103.00,103.00,77.00,77.03,78.00,682.90
51.4961585998,0.0069933004,13:53:23,8/12/2016,104.00,103.23,104.00,78.00,82.83,162.00,682.90
51.4961585998,0.0069933004,13:53:24,8/12/2016,104.00,103.98,104.00,78.00,78.10,141.00,682.90
51.4961585998,0.0069933004,13:53:24,8/12/2016,104.00,104.00,105.00,78.00,78.00,79.00,682.90
51.4961585998,0.0069933004,13:53:26,8/12/2016,104.00,104.00,105.00,78.00,78.00,79.00,682.90
51.4961585998,0.0069933004,13:53:27,8/12/2016,104.00,104.00,104.00,78.00,78.00,78.00,682.90
51.4961585998,0.0069933004,13:53:28,8/12/2016,104.00,104.00,104.00,78.00,78.00,78.00,682.90
51.4961585998,0.0069933004,13:53:28,8/12/2016,104.00,104.00,104.00,78.00,78.00,78.00,682.90
51.4961585998,0.0069933004,13:53:30,8/12/2016,104.00,104.00,105.00,78.00,82.65,161.00,682.90
51.4961585998,0.0069950008,13:53:31,8/12/2016,104.00,104.00,104.00,77.00,95.76,162.00,682.90
51.4961509704,0.0070016002,13:53:32,8/12/2016,104.00,103.99,104.00,77.00,103.52,162.00,682.90
51.4961433410,0.0070016002,13:53:32,8/12/2016,103.00,103.48,104.00,146.00,114.68,162.00,682.90
51.4961357116,0.0069933004,13:53:34,8/12/2016,103.00,103.06,104.00,158.00,106.72,162.00,682.90
51.4961166381,0.0069899997,13:53:35,8/12/2016,103.00,103.00,103.00,76.00,121.56,162.00,682.90
51.4961166381,0.0069833002,13:53:36,8/12/2016,102.00,102.04,103.00,76.00,102.49,162.00,682.90
51.4961090087,0.0069833002,13:53:36,8/12/2016,102.00,102.00,103.00,161.00,79.46,162.00,682.90
51.4961013793,0.0069833002,13:53:38,8/12/2016,102.00,102.00,102.00,160.00,154.69,162.00,682.90
51.4961013793,0.0069833002,13:53:39,8/12/2016,98.00,101.01,102.00,161.00,128.37,162.00,682.90
51.4960937500,0.0069833002,13:53:40,8/12/2016,98.00,98.62,99.00,158.00,120.23,162.00,682.90
51.4960861206,0.0069865999,13:53:40,8/12/2016,93.00,96.47,99.00,66.00,118.27,162.00,682.90
51.4960784912,0.0069833002,13:53:42,8/12/2016,94.00,93.02,94.00,68.00,91.37,162.00,682.90
51.4960594177,0.0069783000,13:53:43,8/12/2016,95.00,94.15,95.00,68.00,70.70,162.00,682.90
51.4960517883,0.0069700002,13:53:44,8/12/2016,96.00,94.55,96.00,69.00,70.75,162.00,682.90
51.4960441589,0.0069650006,13:53:44,8/12/2016,96.00,95.28,96.00,71.00,69.92,71.00,682.90
51.4960289001,0.0069616007,13:53:46,8/12/2016,98.00,96.47,98.00,70.00,70.76,144.00,682.90
51.4960212707,0.0069532995,13:53:47,8/12/2016,99.00,97.71,99.00,70.00,70.76,162.00,682.90
51.4960060119,0.0069433002,13:53:48,8/12/2016,101.00,100.21,101.00,162.00,89.92,162.00,682.90
51.4959869384,0.0069366006,13:53:48,8/12/2016,103.00,102.25,103.00,75.00,86.80,162.00,682.90
51.4959793090,0.0069300003,13:53:50,8/12/2016,104.00,103.62,105.00,77.00,88.12,162.00,682.90
51.4959640502,0.0069250001,13:53:51,8/12/2016,104.00,104.58,105.00,78.00,77.95,83.00,957.87
51.4959564208,0.0069232997,13:53:52,8/12/2016,104.00,103.01,104.00,78.00,78.00,78.00,957.87
51.4959487915,0.0069232997,13:53:52,8/12/2016,101.00,102.37,104.00,77.00,88.04,162.00,957.87
51.4959297180,0.0069400005,13:53:54,8/12/2016,102.00,101.39,102.00,79.00,77.97,79.00,957.87
51.4959220886,0.0069366006,13:53:55,8/12/2016,104.00,102.68,104.00,82.00,80.48,82.00,957.87
51.4959220886,0.0069283008,13:53:56,8/12/2016,105.00,104.58,105.00,82.00,82.53,83.00,957.87
51.4959144592,0.0069333004,13:53:56,8/12/2016,104.00,104.18,105.00,81.00,81.45,82.00,957.87
51.4959068298,0.0069300003,13:53:58,8/12/2016,106.00,105.52,106.00,80.00,80.62,153.00,957.87
51.4958915710,0.0069300003,13:53:59,8/12/2016,102.00,103.52,106.00,77.00,78.47,80.00,957.87
51.4958839416,0.0069350004,13:54:0,8/12/2016,98.00,101.36,103.00,73.00,75.37,78.00,957.87
51.4958648681,0.0069350004,13:54:0,8/12/2016,98.00,99.27,101.00,69.00,70.72,72.00,957.87
51.4958572387,0.0069350004,13:54:2,8/12/2016,101.00,99.84,102.00,70.00,69.23,154.00,957.87
51.4958496093,0.0069383001,13:54:3,8/12/2016,101.00,100.10,102.00,71.00,72.38,161.00,957.87
51.4958419799,0.0069433002,13:54:4,8/12/2016,104.00,102.58,104.00,74.00,72.26,160.00,957.87
51.4958343505,0.0069483003,13:54:4,8/12/2016,106.00,104.77,106.00,77.00,85.00,162.00,957.87
51.4958152770,0.0069566006,13:54:6,8/12/2016,108.00,106.85,108.00,78.00,78.30,161.00,957.87
51.4958076477,0.0069633002,13:54:7,8/12/2016,108.00,107.93,109.00,79.00,78.66,80.00,957.87
51.4957923889,0.0069716000,13:54:8,8/12/2016,109.00,108.11,109.00,80.00,79.02,111.00,957.87
51.4957847595,0.0069816007,13:54:8,8/12/2016,111.00,109.80,111.00,85.00,94.78,162.00,957.87
51.4957771301,0.0069916009,13:54:10,8/12/2016,112.00,111.13,112.00,88.00,86.61,151.00,957.87
51.4957771301,0.0070033006,13:54:11,8/12/2016,112.00,112.00,112.00,90.00,89.12,137.00,957.87
51.4957695007,0.0070250005,13:54:12,8/12/2016,112.00,112.00,113.00,162.00,91.96,162.00,957.87
51.4957695007,0.0070350003,13:54:12,8/12/2016,112.00,112.31,113.00,91.00,91.17,162.00,957.87
51.4957618713,0.0070483007,13:54:14,8/12/2016,112.00,112.17,113.00,91.00,90.99,91.00,957.87
51.4957618713,0.0070516004,13:54:15,8/12/2016,112.00,112.00,113.00,90.00,90.17,91.00,957.87
51.4957618713,0.0070600004,13:54:16,8/12/2016,112.00,112.00,112.00,89.00,89.69,90.00,957.87
51.4957618713,0.0070666003,13:54:16,8/12/2016,111.00,111.47,112.00,88.00,88.92,90.00,957.87
51.4957618713,0.0070732998,13:54:18,8/12/2016,111.00,111.00,111.00,87.00,87.59,89.00,957.87
51.4957618713,0.0070832996,13:54:19,8/12/2016,110.00,110.71,111.00,85.00,85.51,92.00,957.87
51.4957504272,0.0070900011,13:54:20,8/12/2016,110.00,110.00,110.00,85.00,84.84,85.00,957.87
51.4957427978,0.0071033000,13:54:20,8/12/2016,109.00,109.42,110.00,85.00,91.87,162.00,786.27
51.4957275390,0.0071133003,13:54:22,8/12/2016,107.00,107.00,107.00,84.00,84.00,84.00,786.27
51.4957199096,0.0071233005,13:54:23,8/12/2016,106.00,106.09,108.00,81.00,83.00,112.00,786.27
51.4957046508,0.0071350007,13:54:24,8/12/2016,106.00,105.87,107.00,80.00,81.24,162.00,786.27
51.4956932067,0.0071465997,13:54:24,8/12/2016,106.00,105.97,106.00,80.00,79.93,81.00,786.27
51.4956855773,0.0071565999,13:54:26,8/12/2016,107.00,106.91,107.00,81.00,79.49,85.00,786.27
51.4956703186,0.0071733002,13:54:27,8/12/2016,106.00,106.96,107.00,81.00,81.55,152.00,786.27
51.4956626892,0.0071865997,13:54:28,8/12/2016,106.00,106.71,107.00,82.00,81.35,82.00,786.27
51.4956474304,0.0072016000,13:54:28,8/12/2016,107.00,106.43,107.00,79.00,80.91,82.00,786.27
51.4956398010,0.0072116003,13:54:30,8/12/2016,107.00,106.96,107.00,80.00,79.77,80.00,786.27
51.4956283569,0.0072232999,13:54:31,8/12/2016,107.00,106.99,108.00,79.00,80.14,81.00,786.27
51.4956207275,0.0072333002,13:54:32,8/12/2016,107.00,107.00,107.00,81.00,79.82,81.00,786.27
51.4956130981,0.0072500000,13:54:32,8/12/2016,106.00,106.93,107.00,81.00,81.82,159.00,786.27
51.4955978393,0.0072615995,13:54:34,8/12/2016,105.00,105.07,106.00,162.00,92.77,162.00,786.27
51.4955902099,0.0072750000,13:54:35,8/12/2016,105.00,105.02,106.00,79.00,88.19,162.00,786.27
51.4955711364,0.0072883005,13:54:36,8/12/2016,106.00,105.44,106.00,82.00,80.66,146.00,786.27
51.4955635070,0.0072966003,13:54:36,8/12/2016,107.00,106.63,107.00,85.00,84.78,162.00,786.27
51.4955558776,0.0073082995,13:54:38,8/12/2016,107.00,107.00,108.00,87.00,86.20,162.00,786.27
51.4955482482,0.0073250002,13:54:39,8/12/2016,108.00,107.37,108.00,88.00,86.76,88.00,786.27
51.4955406188,0.0073316006,13:54:40,8/12/2016,108.00,107.99,108.00,87.00,89.09,162.00,786.27
51.4955329895,0.0073466005,13:54:40,8/12/2016,108.00,108.00,108.00,89.00,88.18,89.00,786.27
51.4955253601,0.0073600006,13:54:42,8/12/2016,108.00,107.94,108.00,88.00,88.11,89.00,786.27
51.4955062866,0.0073715996,13:54:43,8/12/2016,106.00,106.93,108.00,86.00,90.60,161.00,786.27
51.4954986572,0.0073866009,13:54:44,8/12/2016,106.00,106.43,107.00,86.00,86.05,159.00,786.27
51.4954910278,0.0073966002,13:54:44,8/12/2016,106.00,106.06,107.00,86.00,86.01,87.00,786.27
51.4954833984,0.0074082999,13:54:46,8/12/2016,107.00,106.62,107.00,86.00,86.38,87.00,786.27
51.4954757690,0.0074232997,13:54:47,8/12/2016,107.00,106.99,107.00,87.00,86.37,87.00,786.27
51.4954681396,0.0074333004,13:54:48,8/12/2016,107.00,107.00,107.00,86.00,93.50,162.00,786.27
